#{"t_start": 1748318511.7280183, "env_id": "None"}
r,l,t
-5.7e-05,20,282.239195
-3.3e-05,20,282.263753
-4.8e-05,20,282.288795
-5.8e-05,20,282.315491
-8.4e-05,20,282.339527
-5.7e-05,20,282.363614
-6.4e-05,20,282.389096
-5.5e-05,20,282.414713
-5.3e-05,20,282.440742
-5.1e-05,20,282.465803
-8.9e-05,20,282.489843
-4.4e-05,20,282.517391
-6e-05,20,282.542425
-5.1e-05,20,282.566976
-4.8e-05,20,282.59101
-7.9e-05,20,282.618445
-6.8e-05,20,282.649995
-5.3e-05,20,282.67655
-5.5e-05,20,282.70409
-4.6e-05,20,282.733642
-6.8e-05,20,282.762688
-9.2e-05,20,282.789742
-5.9e-05,20,282.817291
-7.1e-05,20,282.846986
-3.7e-05,20,282.874559
-6.3e-05,20,282.901672
-4.8e-05,20,282.929777
-8.3e-05,20,282.961052
-5.2e-05,20,282.987668
-7.5e-05,20,283.013762
-7.8e-05,20,283.042372
-0.000119,20,283.073922
-9.3e-05,20,283.100469
-3.6e-05,20,283.127016
-5.2e-05,20,283.155557
-6.8e-05,20,283.184607
-5.2e-05,20,283.212643
-2.4e-05,20,283.239189
-4.8e-05,20,283.272766
-6.3e-05,20,283.299863
-6.5e-05,20,283.327033
-7.4e-05,20,283.355117
-8.7e-05,20,283.387181
-5.7e-05,20,283.413717
-9.6e-05,20,283.440758
-4e-05,20,283.46892
-0.000125,20,283.500702
-6.8e-05,20,284.507225
-0.000128,20,284.535497
-7.2e-05,20,284.564011
-4.7e-05,20,284.589533
-5.7e-05,20,284.614627
-0.000141,20,284.642292
-6e-05,20,284.671833
-6.6e-05,20,284.697758
-4e-05,20,284.723511
-5.6e-05,20,284.750712
-5.7e-05,20,284.77993
-8e-05,20,284.80585
-6.2e-05,20,284.830932
-7.1e-05,20,284.857624
-3.2e-05,20,284.887178
-8.7e-05,20,284.913817
-6.3e-05,20,284.938834
-5.8e-05,20,284.966172
-5.1e-05,20,284.994978
-9.3e-05,20,285.020853
-0.00011,20,285.047285
-0.000105,20,285.073813
-6.3e-05,20,285.102781
-3.9e-05,20,285.129183
-8.5e-05,20,285.155166
-8.5e-05,20,285.182702
-7.3e-05,20,285.21285
-5.5e-05,20,285.238045
-4.7e-05,20,285.264405
-9.2e-05,20,285.290936
-5.5e-05,20,285.319779
-7.8e-05,20,285.345135
-5.5e-05,20,285.370819
-6.3e-05,20,285.399983
-7.9e-05,20,285.426628
-8.9e-05,20,285.452316
-0.000115,20,285.479012
-6.1e-05,20,285.508164
-7.2e-05,20,285.536526
-6.7e-05,20,285.561605
-6.3e-05,20,285.586798
-3.6e-05,20,285.615697
-0.000102,20,285.642932
-6.4e-05,20,285.669224
-6.9e-05,20,285.695273
-5.9e-05,20,285.724117
-5.4e-05,20,285.751172
-5.5e-05,20,285.77673
-4.7e-05,20,285.802765
-5.5e-05,20,285.830856
-5.3e-05,20,285.85914
-8.8e-05,20,285.884212
-5.8e-05,20,285.910254
-5.1e-05,20,285.940926
-6.6e-05,20,285.968522
-6.6e-05,20,285.994075
-7.1e-05,20,286.02012
-6.1e-05,20,286.050675
-6.6e-05,20,286.07871
-0.000104,20,286.103682
-5.3e-05,20,286.131824
-3.6e-05,20,286.162197
-4.1e-05,20,286.18881
-5.6e-05,20,286.215369
-5.8e-05,20,286.24391
-4.4e-05,20,286.274348
-2.9e-05,20,286.301383
-6.2e-05,20,286.327931
-2.5e-05,20,286.356485
-7.6e-05,20,286.387102
-0.000102,20,286.413644
-8.2e-05,20,286.440255
-2.8e-05,20,286.468318
-6.9e-05,20,286.497864
-7.1e-05,20,286.524387
-5.9e-05,20,286.551954
-5.5e-05,20,286.582014
-6.6e-05,20,286.611554
-5.8e-05,20,286.638108
-7e-05,20,286.664652
-6e-05,20,286.696464
-8.6e-05,20,286.722487
-5.8e-05,20,286.749036
-5e-05,20,286.777108
-0.000102,20,286.807661
-6.8e-05,20,286.834207
-5.6e-05,20,286.861318
-8.9e-05,20,286.889921
-5.7e-05,20,286.920019
-7.8e-05,20,286.947574
-6.1e-05,20,286.974638
-0.000113,20,287.003791
-6.1e-05,20,287.03134
-9.3e-05,20,287.060908
-8.8e-05,20,287.087491
-6.5e-05,20,287.118033
-6.5e-05,20,287.146431
-5.2e-05,20,287.172986
-5.5e-05,20,287.201043
-4.9e-05,20,287.231596
-7.9e-05,20,287.25915
-6.9e-05,20,287.285851
-7e-05,20,287.314392
-2.1e-05,20,288.339693
-8.8e-05,20,288.366848
-5.4e-05,20,288.396683
-4.6e-05,20,288.424217
-5.5e-05,20,288.450263
-0.000109,20,288.477318
-6.4e-05,20,288.508871
-6.6e-05,20,288.535417
-8.6e-05,20,288.561456
-6.2e-05,20,288.590024
-4.1e-05,20,288.616574
-7.4e-05,20,288.646125
-5.3e-05,20,288.672665
-6e-05,20,288.832559
-8.2e-05,20,288.859701
-5e-05,20,288.886243
-5.1e-05,20,288.913783
-6.9e-05,20,288.943973
-7.8e-05,20,288.970598
-8.3e-05,20,288.996679
-0.000103,20,289.024805
-5.1e-05,20,289.053975
-5.2e-05,20,289.080582
-6.6e-05,20,289.10669
-7.3e-05,20,289.135761
-7e-05,20,289.163895
-6.7e-05,20,289.190977
-8.2e-05,20,289.216541
-8.9e-05,20,289.257755
-8.9e-05,20,289.286809
-6e-05,20,289.315667
-4e-05,20,289.345852
-7.3e-05,20,289.375969
-8.2e-05,20,289.405675
-5.7e-05,20,289.431729
-8.4e-05,20,289.459809
-5.7e-05,20,289.488897
-4.6e-05,20,289.515526
-7.9e-05,20,289.542581
-6.3e-05,20,289.572189
-7e-05,20,289.598862
-4.3e-05,20,289.62493
-7.6e-05,20,289.651998
-5.2e-05,20,289.681577
-0.000103,20,289.708715
-8.7e-05,20,289.734905
-4.4e-05,20,289.763589
-0.000104,20,289.792694
-6.3e-05,20,289.819796
-9.8e-05,20,289.845921
-8.3e-05,20,289.873604
-4.4e-05,20,289.902651
-5.3e-05,20,289.928819
-7e-05,20,289.954918
-8.5e-05,20,289.983539
-8.2e-05,20,290.012721
-6.2e-05,20,290.039841
-8.5e-05,20,290.066915
-5.6e-05,20,290.096494
-4e-05,20,290.127038
-5.8e-05,20,290.153574
-0.00012,20,290.182123
-5.5e-05,20,290.213551
-7e-05,20,290.240602
-0.000102,20,290.266733
-7.9e-05,20,290.295773
-7.4e-05,20,290.326609
-6.2e-05,20,290.353683
-7.3e-05,20,290.380737
-0.000118,20,290.410867
-4.3e-05,20,290.439949
-6.7e-05,20,290.467515
-0.000116,20,290.495728
-8.5e-05,20,290.526458
-4.4e-05,20,290.555535
-3.7e-05,20,290.582666
-8.8e-05,20,290.609742
-5.7e-05,20,290.641814
-5.6e-05,20,290.668406
-5e-05,20,290.69499
-5.2e-05,20,290.72352
-9.2e-05,20,290.753661
-5.1e-05,20,290.780749
-4e-05,20,290.807847
-9.4e-05,20,290.837451
-9.4e-05,20,290.865607
-6.6e-05,20,290.892645
-7.1e-05,20,290.919735
-6e-05,20,290.950281
-0.000114,20,290.979332
-5.6e-05,20,291.005875
-7.4e-05,20,291.034967
-8.2e-05,20,291.067518
-5.6e-05,20,291.094705
-9.4e-05,20,291.121767
-3.7e-05,20,291.150754
-7e-05,20,291.18198
-5.7e-05,20,291.209523
-7.9e-05,20,291.236643
-3.3e-05,20,291.26763
-5.7e-05,20,291.297771
-7.9e-05,20,291.324889
-5.8e-05,20,292.308705
-9.3e-05,20,292.339957
-7.5e-05,20,292.366509
-9.9e-05,20,292.392056
-5.1e-05,20,292.420606
-5.3e-05,20,292.448719
-4.2e-05,20,292.476075
-7.7e-05,20,292.502109
-9.6e-05,20,292.528651
-4.2e-05,20,292.558199
-7.4e-05,20,292.58425
-4.4e-05,20,292.610297
-6.1e-05,20,292.63746
-5.7e-05,20,292.666129
-0.000113,20,292.692427
-5.5e-05,20,292.717978
-4.8e-05,20,292.744532
-9.3e-05,20,292.773583
-2.5e-05,20,292.799628
-3.9e-05,20,292.825347
-6.1e-05,20,292.852383
-6.7e-05,20,292.880989
-4.8e-05,20,292.906544
-6.8e-05,20,292.931758
-7.2e-05,20,292.958931
-7.1e-05,20,292.98792
-9.4e-05,20,293.013941
-9.5e-05,20,293.039484
-6.2e-05,20,293.067034
-6.4e-05,20,293.096107
-3.4e-05,20,293.121147
-0.000123,20,293.147702
-4.8e-05,20,293.174775
-9e-05,20,293.202633
-5.7e-05,20,293.229887
-7.6e-05,20,293.255443
-3.5e-05,20,293.283508
-7.4e-05,20,293.31198
-8.3e-05,20,293.337687
-5.8e-05,20,293.363721
-6.7e-05,20,293.390793
-6.1e-05,20,293.416341
-4.1e-05,20,293.444895
-6.6e-05,20,293.470913
-7.1e-05,20,293.497978
-5.7e-05,20,293.526527
-7.1e-05,20,293.55407
-5.6e-05,20,293.579708
-7.6e-05,20,293.606777
-9e-05,20,293.634326
-8.8e-05,20,293.660477
-9e-05,20,293.686074
-3.6e-05,20,293.713618
-8.2e-05,20,293.74219
-6.9e-05,20,293.768738
-6.2e-05,20,293.793806
-7.9e-05,20,293.821851
-9.3e-05,20,293.8521
-0.000106,20,293.879723
-4.7e-05,20,293.905382
-7.7e-05,20,293.933493
-6.4e-05,20,293.963495
-3.4e-05,20,293.99006
-5.7e-05,20,294.015604
-4.2e-05,20,294.043626
-8e-05,20,294.073588
-0.000108,20,294.099636
-7e-05,20,294.125192
-9.8e-05,20,294.153718
-0.000128,20,294.182017
-5e-05,20,294.210556
-4.1e-05,20,294.23711
-7.7e-05,20,294.267405
-0.000105,20,294.297325
-6e-05,20,294.323851
-6.2e-05,20,294.351881
-5.8e-05,20,294.380938
-7.4e-05,20,294.408468
-0.000115,20,294.436001
-7.9e-05,20,294.463539
-6.5e-05,20,294.493592
-8.3e-05,20,294.520622
-7.1e-05,20,294.546161
-6.4e-05,20,294.574165
-7.8e-05,20,294.605705
-4.9e-05,20,294.632735
-4.8e-05,20,294.659277
-8.6e-05,20,294.687837
-7.9e-05,20,294.717376
-0.00011,20,294.743905
-6e-05,20,294.770937
-6.5e-05,20,294.80099
-7.9e-05,20,294.829537
-6.5e-05,20,294.856075
-7.7e-05,20,294.882639
-6.1e-05,20,294.911174
-9.4e-05,20,294.942714
-6.6e-05,20,294.968238
-7.7e-05,20,294.996782
-7.9e-05,20,295.026314
-8.4e-05,20,295.054855
-5.1e-05,20,295.082077
-3.2e-05,20,295.110285
-8.6e-05,20,296.105692
-6.5e-05,20,296.131777
-0.000112,20,296.15791
-9.4e-05,20,296.188212
-6.2e-05,20,296.213737
-7.3e-05,20,296.239817
-7.8e-05,20,296.265881
-4.8e-05,20,296.294578
-7.8e-05,20,296.32375
-5.7e-05,20,296.350021
-4e-05,20,296.37831
-3.1e-05,20,296.408133
-6.4e-05,20,296.433688
-8.2e-05,20,296.459759
-8.4e-05,20,296.486732
-7.4e-05,20,296.514266
-2.9e-05,20,296.541307
-5.3e-05,20,296.567856
-8.3e-05,20,296.594895
-8.8e-05,20,296.623968
-4.9e-05,20,296.649557
-7.2e-05,20,296.675687
-0.00013,20,296.702868
-0.000135,20,296.73292
-3.7e-05,20,296.758461
-4.2e-05,20,296.783996
-7.2e-05,20,296.812037
-6.8e-05,20,296.839582
-0.000109,20,296.866128
-3.9e-05,20,296.892159
-0.000102,20,296.919698
-7e-05,20,296.948997
-3.9e-05,20,296.974584
-9.3e-05,20,297.000704
-7.9e-05,20,297.027705
-6.2e-05,20,297.055857
-2.7e-05,20,297.082968
-5.8e-05,20,297.109525
-5.8e-05,20,297.138092
-9.8e-05,20,297.167639
-6.9e-05,20,297.193714
-7e-05,20,297.21976
-4.4e-05,20,297.255373
-4.7e-05,20,297.282933
-8.7e-05,20,297.308478
-8.3e-05,20,297.335021
-6.1e-05,20,297.363563
-6.9e-05,20,297.390609
-0.000111,20,297.417159
-7.2e-05,20,297.442192
-7.4e-05,20,297.474248
-6.4e-05,20,297.500293
-9.3e-05,20,297.525839
-6.2e-05,20,297.551878
-3.7e-05,20,297.581407
-9.1e-05,20,297.608951
-0.000125,20,297.635495
-6.9e-05,20,297.664039
-4e-05,20,297.694104
-5e-05,20,297.72115
-7.1e-05,20,297.747699
-6.9e-05,20,297.775244
-7.7e-05,20,297.805798
-9.5e-05,20,297.831832
-9.6e-05,20,297.858382
-7.2e-05,20,297.886932
-4.9e-05,20,297.916476
-6.1e-05,20,297.943509
-8.7e-05,20,297.970059
-6.3e-05,20,297.99811
-6.7e-05,20,298.025661
-5.6e-05,20,298.056211
-7.5e-05,20,298.082743
-6.1e-05,20,298.11229
-4e-05,20,298.14184
-7.8e-05,20,298.169393
-0.000108,20,298.196447
-3.1e-05,20,298.226475
-6.9e-05,20,298.254567
-3.4e-05,20,298.281197
-0.000108,20,298.31052
-0.00011,20,298.340895
-8.2e-05,20,298.368501
-5.2e-05,20,298.394594
-6.9e-05,20,298.423559
-8.6e-05,20,298.454716
-5.6e-05,20,298.481339
-5.6e-05,20,298.507976
-5.2e-05,20,298.535526
-9.8e-05,20,298.566558
-7.5e-05,20,298.593611
-7.8e-05,20,298.619693
-5.2e-05,20,298.650219
-5.4e-05,20,298.678878
-7e-05,20,298.706523
-7.3e-05,20,298.734099
-8.3e-05,20,298.765152
-7.7e-05,20,298.792694
-0.000112,20,298.82024
-8.9e-05,20,298.848796
-9.5e-05,20,298.880525
-4.3e-05,20,298.907601
-6.3e-05,20,299.903781
-6.2e-05,20,299.930873
-5.1e-05,20,299.956556
-9.6e-05,20,299.980668
-6.9e-05,20,300.004818
-4.1e-05,20,300.030789
-5.6e-05,20,300.056337
-5.6e-05,20,300.080876
-6.5e-05,20,300.105417
-5.1e-05,20,300.13198
-5.2e-05,20,300.158611
-6.4e-05,20,300.182732
-0.000109,20,300.206836
-6.7e-05,20,300.232855
-8.9e-05,20,300.258961
-8e-05,20,300.28206
-5.2e-05,20,300.307626
-5.9e-05,20,300.330701
-5.5e-05,20,300.358902
-5.1e-05,20,300.383006
-5.4e-05,20,300.406591
-5.1e-05,20,300.430628
-6.4e-05,20,300.456939
-7.9e-05,20,300.482041
-7.4e-05,20,300.506077
-8.5e-05,20,300.531109
-7.5e-05,20,300.555651
-5.5e-05,20,300.582189
-3.3e-05,20,300.606736
-5.7e-05,20,300.630768
-7.4e-05,20,300.656823
-0.000106,20,300.6824
-8e-05,20,300.706981
-9.5e-05,20,300.731537
-7.8e-05,20,300.755643
-6e-05,20,300.782703
-6.5e-05,20,300.807828
-6.2e-05,20,300.831887
-8.3e-05,20,300.855486
-6.8e-05,20,300.88053
-5.1e-05,20,300.907077
-4.4e-05,20,300.932118
-8.5e-05,20,300.955735
-8.6e-05,20,300.981852
-5.7e-05,20,301.008431
-0.000102,20,301.032464
-4.1e-05,20,301.05701
-6.8e-05,20,301.083626
-5.8e-05,20,301.109992
-6.2e-05,20,301.13458
-6e-05,20,301.157673
-3.8e-05,20,301.182253
-6.3e-05,20,301.208792
-6.2e-05,20,301.233823
-5.2e-05,20,301.258371
-8.3e-05,20,301.281909
-7.7e-05,20,301.308995
-7.2e-05,20,301.335622
-7.4e-05,20,301.359678
-6.7e-05,20,301.38377
-7.3e-05,20,301.409697
-0.000111,20,301.436849
-4.6e-05,20,301.459921
-0.0001,20,301.483992
-2.4e-05,20,301.509788
-6.6e-05,20,301.536339
-7.2e-05,20,301.561373
-7.5e-05,20,301.585422
-5.8e-05,20,301.612457
-5.5e-05,20,301.643511
-7.2e-05,20,301.669557
-4.9e-05,20,301.696612
-4.5e-05,20,301.724703
-7.6e-05,20,301.755708
-5.6e-05,20,301.78184
-3.9e-05,20,301.808506
-6.5e-05,20,301.837624
-5.1e-05,20,301.865847
-4.8e-05,20,301.893976
-9.3e-05,20,301.92053
-6.7e-05,20,301.951584
-6.4e-05,20,301.980641
-8.1e-05,20,302.008194
-6.7e-05,20,302.034738
-4.7e-05,20,302.063828
-7.4e-05,20,302.094566
-3.6e-05,20,302.12061
-7.2e-05,20,302.14902
-8.8e-05,20,302.18017
-7.5e-05,20,302.206719
-8.6e-05,20,302.233784
-3.4e-05,20,302.261941
-3.5e-05,20,302.293549
-7.2e-05,20,302.320726
-8.3e-05,20,302.346832
-7.8e-05,20,302.377817
-0.000105,20,302.406918
-4.8e-05,20,302.433939
-6.6e-05,20,302.462981
-3.7e-05,20,302.494549
-1.6e-05,20,302.521587
-9.5e-05,20,302.549135
-4.9e-05,20,303.536049
-4.1e-05,20,303.562064
-4.1e-05,20,303.587129
-4.7e-05,20,303.610172
-3.9e-05,20,303.635709
-8.1e-05,20,303.66274
-7.9e-05,20,303.686805
-9.1e-05,20,303.710368
-5.7e-05,20,303.733912
-6.8e-05,20,303.760947
-5.2e-05,20,303.786024
-6e-05,20,303.810065
-4.9e-05,20,303.83371
-8.9e-05,20,303.858502
-7.3e-05,20,303.884349
-4.8e-05,20,303.90805
-5.4e-05,20,303.932093
-7.8e-05,20,303.956649
-4.3e-05,20,303.982203
-5.1e-05,20,304.007745
-2.8e-05,20,304.031774
-6.5e-05,20,304.056829
-5.2e-05,20,304.082367
-6.6e-05,20,304.107913
-0.000104,20,304.131946
-7e-05,20,304.155568
-6.7e-05,20,304.181617
-9.2e-05,20,304.207684
-4.5e-05,20,304.231721
-5.6e-05,20,304.255277
-5.9e-05,20,304.280999
-8.8e-05,20,304.306553
-9.3e-05,20,304.331595
-7.9e-05,20,304.355153
-8.3e-05,20,304.381412
-5.6e-05,20,304.407524
-6e-05,20,304.432549
-6.8e-05,20,304.456601
-4.8e-05,20,304.479652
-8.4e-05,20,304.505805
-7.2e-05,20,304.530869
-3.2e-05,20,304.555446
-8.6e-05,20,304.579489
-8e-05,20,304.60561
-7e-05,20,304.631684
-8e-05,20,304.654846
-5.1e-05,20,304.678945
-3.9e-05,20,304.70447
-5.5e-05,20,304.731633
-4.3e-05,20,304.755674
-0.000101,20,304.778762
-8.4e-05,20,304.803798
-6.6e-05,20,304.828602
-7.5e-05,20,304.855144
-7.1e-05,20,304.88018
-4.3e-05,20,304.904227
-6.8e-05,20,304.930816
-4.4e-05,20,304.95695
-3.4e-05,20,304.98153
-6.6e-05,20,305.005028
-5.7e-05,20,305.030643
-6.5e-05,20,305.057192
-6.7e-05,20,305.081737
-6.3e-05,20,305.105281
-3.7e-05,20,305.131094
-3.3e-05,20,305.157646
-8.5e-05,20,305.182192
-9e-05,20,305.206743
-7.2e-05,20,305.235286
-8.4e-05,20,305.265839
-7.5e-05,20,305.292383
-7.1e-05,20,305.319932
-7.7e-05,20,305.347482
-6.9e-05,20,305.377554
-4.8e-05,20,305.405619
-5e-05,20,305.432744
-6.9e-05,20,305.460638
-7.6e-05,20,305.491708
-0.000106,20,305.518435
-5.9e-05,20,305.544822
-7.6e-05,20,305.575367
-3.5e-05,20,305.603931
-6.4e-05,20,305.630976
-5.9e-05,20,305.659526
-4.8e-05,20,305.690582
-5.9e-05,20,305.717744
-8.3e-05,20,305.744287
-4.5e-05,20,305.772212
-7.6e-05,20,305.802824
-7.5e-05,20,305.8305
-5.8e-05,20,305.857048
-4e-05,20,305.885119
-3.5e-05,20,305.916376
-6.3e-05,20,305.942411
-5.7e-05,20,305.970683
-7.7e-05,20,306.000747
-3.6e-05,20,306.0298
-9e-05,20,306.056353
-5.4e-05,20,306.082989
-2.7e-05,20,306.11353
-7e-05,20,306.142078
-0.000103,20,306.168629
-5.7e-05,20,306.196447
-8.2e-05,20,307.195569
-6.4e-05,20,307.234471
-6.1e-05,20,307.262511
-5.6e-05,20,307.302092
-7.8e-05,20,307.330333
-6.8e-05,20,307.35757
-5.6e-05,20,307.38879
-5.8e-05,20,307.415503
-4e-05,20,307.442547
-4.4e-05,20,307.468065
-8.6e-05,20,307.497214
-3.5e-05,20,307.525909
-8.4e-05,20,307.551944
-6.1e-05,20,307.579838
-9.5e-05,20,307.609107
-8.6e-05,20,307.635094
-5.7e-05,20,307.66098
-5.8e-05,20,307.689536
-5.7e-05,20,307.716183
-8.3e-05,20,307.745635
-3.6e-05,20,307.77266
-4.5e-05,20,307.80021
-6.7e-05,20,307.830766
-6.8e-05,20,307.860398
-7.9e-05,20,307.886623
-5.3e-05,20,307.913761
-6.9e-05,20,307.94219
-0.000108,20,307.969745
-5.9e-05,20,307.996298
-5.5e-05,20,308.023834
-5.2e-05,20,308.052878
-6.7e-05,20,308.079508
-6.7e-05,20,308.105539
-7.7e-05,20,308.135628
-3.2e-05,20,308.163669
-3.4e-05,20,308.19021
-5e-05,20,308.217935
-6.6e-05,20,308.247483
-4.7e-05,20,308.275203
-4.5e-05,20,308.30144
-3.7e-05,20,308.329343
-6.3e-05,20,308.358885
-7.2e-05,20,308.387699
-7.7e-05,20,308.413728
-1.4e-05,20,308.442083
-6.7e-05,20,308.472283
-6.1e-05,20,308.498591
-3.5e-05,20,308.525148
-6.6e-05,20,308.552301
-5.3e-05,20,308.58191
-0.000107,20,308.607771
-3.5e-05,20,308.633935
-0.000106,20,308.662816
-5.7e-05,20,308.694709
-8.8e-05,20,308.721807
-0.000113,20,308.748369
-3.9e-05,20,308.776916
-4.9e-05,20,308.806558
-2.6e-05,20,308.832716
-4e-05,20,308.859548
-4.9e-05,20,308.891266
-5e-05,20,308.917821
-6.8e-05,20,308.944556
-7.3e-05,20,308.972314
-5e-05,20,308.999869
-6.4e-05,20,309.029964
-5.8e-05,20,309.05752
-5e-05,20,309.08629
-6e-05,20,309.115862
-6.4e-05,20,309.142326
-6.4e-05,20,309.169188
-9.3e-05,20,309.196733
-6.5e-05,20,309.228283
-4.1e-05,20,309.255086
-5.4e-05,20,309.281124
-9.1e-05,20,309.310856
-6e-05,20,309.340188
-8.1e-05,20,309.367745
-4.9e-05,20,309.394292
-0.000114,20,309.426003
-7.6e-05,20,309.454673
-8e-05,20,309.481715
-5.9e-05,20,309.509429
-7.4e-05,20,309.53998
-7.5e-05,20,309.567694
-9.9e-05,20,309.594633
-8.9e-05,20,309.622124
-3.6e-05,20,309.654018
-3.9e-05,20,309.680133
-6.7e-05,20,309.707863
-6.9e-05,20,309.736151
-0.000114,20,309.764689
-6.4e-05,20,309.794229
-5.4e-05,20,309.820271
-5.5e-05,20,309.849826
-5e-05,20,309.879941
-4.3e-05,20,309.907611
-4.3e-05,20,309.935805
-8.5e-05,20,309.966359
-7.2e-05,20,309.994401
-5.1e-05,20,310.021446
-6.3e-05,20,310.050527
-4.7e-05,20,311.049606
-7e-05,20,311.07583
-6.6e-05,20,311.10184
-6.7e-05,20,311.130455
-8.1e-05,20,311.157567
-8.6e-05,20,311.183541
-5.5e-05,20,311.210112
-0.000109,20,311.241409
-5.9e-05,20,311.266629
-6.9e-05,20,311.2928
-9.2e-05,20,311.319912
-5.3e-05,20,311.347833
-5e-05,20,311.374702
-6e-05,20,311.400133
-6.3e-05,20,311.427154
-5.2e-05,20,311.455346
-6.3e-05,20,311.481236
-3.8e-05,20,311.507071
-5e-05,20,311.535716
-6.8e-05,20,311.563956
-8.5e-05,20,311.590049
-0.000126,20,311.61566
-0.000123,20,311.642871
-5.6e-05,20,311.672755
-9.3e-05,20,311.698684
-5.3e-05,20,311.725727
-8.8e-05,20,311.75194
-8.7e-05,20,311.780971
-5.2e-05,20,311.806524
-7.3e-05,20,311.83195
-7.3e-05,20,311.859545
-6.7e-05,20,311.888284
-9.2e-05,20,311.913849
-6.2e-05,20,311.939987
-5.3e-05,20,311.96666
-5.7e-05,20,311.995703
-4.5e-05,20,312.021915
-0.000114,20,312.047051
-5.6e-05,20,312.074849
-4.6e-05,20,312.103966
-6.3e-05,20,312.129744
-6.4e-05,20,312.154841
-6.1e-05,20,312.182017
-9.1e-05,20,312.216664
-0.000117,20,312.243682
-9.3e-05,20,312.269002
-7.6e-05,20,312.298424
-5.9e-05,20,312.326025
-5.5e-05,20,312.3517
-6.7e-05,20,312.377822
-9.9e-05,20,312.407188
-6.4e-05,20,312.434731
-3.4e-05,20,312.46077
-7.8e-05,20,312.48682
-7.7e-05,20,312.51537
-7.8e-05,20,312.542408
-3.2e-05,20,312.56896
-5e-05,20,312.595011
-0.000113,20,312.624629
-8.8e-05,20,312.650693
-4e-05,20,312.676842
-7.8e-05,20,312.701997
-5.5e-05,20,312.732543
-4.4e-05,20,312.760094
-5.2e-05,20,312.787146
-7e-05,20,312.815696
-7.7e-05,20,312.845246
-7.1e-05,20,312.872286
-5.2e-05,20,312.899341
-4.1e-05,20,312.927893
-5.9e-05,20,312.958439
-3.3e-05,20,312.985983
-6.7e-05,20,313.012528
-9.9e-05,20,313.040632
-6.2e-05,20,313.070711
-5.4e-05,20,313.09785
-5.8e-05,20,313.124532
-8e-05,20,313.155488
-0.000145,20,313.182525
-4.1e-05,20,313.208576
-5.9e-05,20,313.235116
-7.9e-05,20,313.265673
-7.9e-05,20,313.294825
-2.8e-05,20,313.321974
-3.5e-05,20,313.350595
-3.5e-05,20,313.381841
-5.8e-05,20,313.4085
-6.2e-05,20,313.434598
-5.8e-05,20,313.462654
-6.5e-05,20,313.492901
-0.000101,20,313.519953
-9.4e-05,20,313.547528
-8.7e-05,20,313.576704
-8e-05,20,313.606704
-9.2e-05,20,313.632747
-3.3e-05,20,313.659839
-6.4e-05,20,313.69223
-6e-05,20,313.719831
-5.1e-05,20,313.746959
-6.7e-05,20,313.775046
-6.8e-05,20,313.806099
-5.2e-05,20,313.833635
-7.4e-05,20,313.86068
-7.1e-05,20,314.854825
-4.6e-05,20,314.881939
-7.5e-05,20,314.905592
-5.9e-05,20,314.929626
-6.8e-05,20,314.955166
-0.000101,20,314.982204
-6.9e-05,20,315.006257
-9.2e-05,20,315.030287
-0.000115,20,315.055838
-6.9e-05,20,315.080944
-5.9e-05,20,315.107009
-4.4e-05,20,315.131556
-8.2e-05,20,315.155694
-4.4e-05,20,315.181753
-3.9e-05,20,315.206837
-8.4e-05,20,315.230886
-7.2e-05,20,315.255003
-7.6e-05,20,315.280532
-9.1e-05,20,315.306712
-5.6e-05,20,315.33081
-7.2e-05,20,315.354897
-6.5e-05,20,315.379947
-6.2e-05,20,315.405561
-5.2e-05,20,315.430637
-5.7e-05,20,315.454722
-9.5e-05,20,315.480775
-7.7e-05,20,315.507103
-5e-05,20,315.530627
-4.7e-05,20,315.554789
-7e-05,20,315.578812
-6.3e-05,20,315.6071
-4.5e-05,20,315.630652
-7.7e-05,20,315.654705
-4.9e-05,20,315.678729
-5.3e-05,20,315.705995
-0.00013,20,315.730585
-7.3e-05,20,315.75567
-4.8e-05,20,315.778702
-6.2e-05,20,315.804715
-5.5e-05,20,315.830751
-0.000101,20,315.855294
-6.5e-05,20,315.879331
-0.000135,20,315.905917
-6e-05,20,315.932031
-7.8e-05,20,315.95662
-7.8e-05,20,315.980708
-7e-05,20,316.005324
-5.1e-05,20,316.038896
-6e-05,20,316.063631
-8.9e-05,20,316.087687
-4.2e-05,20,316.112226
-7.2e-05,20,316.139775
-4.4e-05,20,316.164313
-5.1e-05,20,316.188359
-0.000101,20,316.213903
-7.4e-05,20,316.240038
-8.2e-05,20,316.26567
-4.6e-05,20,316.289721
-6.1e-05,20,316.312841
-5.6e-05,20,316.338411
-7.9e-05,20,316.365964
-2.6e-05,20,316.390497
-4.3e-05,20,316.415047
-5e-05,20,316.441081
-5.6e-05,20,316.466629
-9.2e-05,20,316.491174
-5.8e-05,20,316.515725
-6.8e-05,20,316.539758
-7.3e-05,20,316.565944
-5.7e-05,20,316.592016
-0.000105,20,316.618702
-5.5e-05,20,316.644847
-8.1e-05,20,316.67746
-7.2e-05,20,316.704928
-4.2e-05,20,316.730975
-7.9e-05,20,316.75882
-7.7e-05,20,316.789368
-5.7e-05,20,316.816576
-5.8e-05,20,316.844352
-0.000119,20,316.872599
-9.1e-05,20,316.902759
-0.000104,20,316.930045
-7.2e-05,20,316.95643
-4.8e-05,20,316.985972
