#{"t_start": 1748237572.2546065, "env_id": "None"}
r,l,t
-0.045598,20,43.747897
-0.024262,20,43.774408
-0.030841,20,43.800408
-0.045202,20,43.830408
-0.047575,20,43.859416
-0.040978,20,43.889445
-0.02969,20,43.918446
-0.043978,20,43.956452
-0.033639,20,43.989959
-0.047336,20,44.017963
-0.049474,20,44.05797
-0.062278,20,44.084483
-0.058855,20,44.113481
-0.050538,20,44.142482
-0.027295,20,44.170003
-0.041195,20,44.201003
-0.044479,20,44.229
-0.033752,20,44.256011
-0.03953,20,44.285111
-0.032383,20,44.314111
-0.047187,20,44.342111
-0.026147,20,44.367632
-0.057456,20,44.397632
-0.06791,20,44.422632
-0.025794,20,44.452636
-0.034862,20,44.482153
-0.030687,20,44.510154
-0.057174,20,44.537153
-0.051217,20,44.563677
-0.039659,20,44.594674
-0.029707,20,44.620677
-0.040576,20,44.649685
-0.035537,20,44.681201
-0.072974,20,44.713289
-0.017201,20,44.738288
-0.050555,20,44.766805
-0.055682,20,44.798804
-0.030799,20,44.824805
-0.057283,20,44.850812
-0.054942,20,44.87933
-0.043939,20,44.907847
-0.040509,20,44.937847
-0.019584,20,44.964373
-0.030889,20,44.994372
-0.050823,20,45.028373
-0.035789,20,45.057378
-0.042266,20,45.088792
-0.02368,20,45.124794
-0.033716,20,45.1548
-0.042838,20,45.199317
-0.029556,20,45.240318
-0.039571,20,45.274833
-0.049727,20,45.302834
-0.047232,20,45.332834
-0.023748,20,45.363354
-0.034067,20,45.391353
-0.059967,20,45.421354
-0.04435,20,45.451363
-0.044074,20,45.480876
-0.040569,20,45.510872
-0.052224,20,45.540876
-0.031486,20,45.572404
-0.033562,20,45.608405
-0.033972,20,45.647413
-0.040953,20,45.680925
-0.049814,20,45.717924
-0.059549,20,45.751933
-0.042298,20,45.785445
-0.038459,20,45.815446
-0.062543,20,45.841446
-0.019023,20,47.11028
-0.032376,20,47.154293
-0.045148,20,47.184804
-0.051675,20,47.214805
-0.053341,20,47.242807
-0.034697,20,47.275075
-0.052783,20,47.306075
-0.029079,20,47.341073
-0.050668,20,47.370593
-0.025804,20,47.408593
-0.023139,20,47.450599
-0.046859,20,47.484108
-0.03669,20,47.514108
-0.028005,20,47.541108
-0.026321,20,47.574412
-0.037848,20,47.603409
-0.037491,20,47.630412
-0.048153,20,47.65942
-0.04323,20,47.688937
-0.034029,20,47.716935
-0.040481,20,47.746935
-0.013422,20,47.777453
-0.022647,20,47.814456
-0.02709,20,47.847456
-0.042926,20,47.879976
-0.038225,20,47.904977
-0.027085,20,47.933976
-0.070844,20,47.966498
-0.055423,20,47.996006
-0.035837,20,48.021009
-0.039352,20,48.049017
-0.04102,20,48.075532
-0.032527,20,48.104532
-0.035692,20,48.134533
-0.019853,20,48.171056
-0.024664,20,48.201061
-0.032842,20,48.229059
-0.035672,20,48.256068
-0.050714,20,48.285589
-0.022395,20,48.324584
-0.023264,20,48.353594
-0.041747,20,48.384106
-0.020558,20,48.411105
-0.033358,20,48.439106
-0.059307,20,48.468617
-0.050784,20,48.498617
-0.020028,20,48.532619
-0.018202,20,48.566146
-0.02634,20,48.600146
-0.023749,20,48.627143
-0.048976,20,48.65515
-0.025185,20,48.683666
-0.029896,20,48.715666
-0.0209,20,48.741666
-0.050892,20,48.772186
-0.026543,20,48.803184
-0.025992,20,48.832186
-0.020193,20,48.859192
-0.038448,20,48.888707
-0.029709,20,48.918708
-0.058701,20,48.947707
-0.04883,20,48.980847
-0.028022,20,49.015363
-0.027897,20,49.049366
-0.049362,20,49.076884
-0.033993,20,49.107884
-0.021577,20,49.138883
-0.031683,20,49.168404
-0.040174,20,49.194404
-0.04419,20,49.222407
-0.020813,20,49.254416
-0.021223,20,49.283932
-0.035045,20,49.316932
-0.039308,20,49.34894
-0.057942,20,49.381462
-0.025564,20,49.409462
-0.026246,20,49.441462
-0.043904,20,49.467989
-0.033678,20,49.496987
-0.023892,20,49.525989
-0.024757,20,49.563503
-0.036502,20,49.607507
-0.025817,20,49.652514
-0.038697,20,49.698038
-0.032387,20,49.736035
-0.030232,20,49.767566
-0.032867,20,49.797566
-0.035782,20,49.827567
-0.031086,20,49.856567
-0.037342,20,49.889086
-0.053336,20,49.926086
-0.030971,20,49.953095
-0.035903,20,49.982608
-0.031324,20,50.008608
-0.04739,20,50.036125
-0.022434,20,50.063132
-0.02688,20,50.094651
-0.040394,20,50.124648
-0.026091,20,50.150661
-0.021603,20,50.183179
-0.041132,20,50.21018
-0.030558,20,50.23718
-0.038853,20,51.332434
-0.018684,20,51.359442
-0.019109,20,51.385954
-0.04115,20,51.412952
-0.021043,20,51.437954
-0.016328,20,51.466477
-0.02812,20,51.492475
-0.037821,20,51.518476
-0.051009,20,51.546479
-0.030712,20,51.572992
-0.046117,20,51.601991
-0.036045,20,51.631991
-0.026229,20,51.662
-0.025896,20,51.68751
-0.016024,20,51.715512
-0.030057,20,51.73951
-0.0391,20,51.772025
-0.021602,20,51.809025
-0.033432,20,51.836028
-0.027815,20,51.861034
-0.019433,20,51.88855
-0.027526,20,51.914549
-0.019387,20,51.94655
-0.043382,20,51.975077
-0.027789,20,52.002079
-0.024634,20,52.026077
-0.028227,20,52.05408
-0.023703,20,52.082106
-0.019695,20,52.107107
-0.029491,20,52.135105
-0.032359,20,52.15911
-0.019507,20,52.189633
-0.039148,20,52.217633
-0.045385,20,52.242635
-0.039861,20,52.27416
-0.037459,20,52.306161
-0.021964,20,52.333165
-0.02466,20,52.362171
-0.026231,20,52.394685
-0.019309,20,52.420686
-0.024699,20,52.449695
-0.021998,20,52.484161
-0.047641,20,52.52416
-0.03198,20,52.553168
-0.041395,20,52.578684
-0.024855,20,52.606684
-0.027381,20,52.635684
-0.042073,20,52.666203
-0.027563,20,52.695208
-0.022305,20,52.730205
-0.029522,20,52.759208
-0.039443,20,52.785729
-0.036771,20,52.813727
-0.01741,20,52.841727
-0.02765,20,52.867245
-0.070568,20,52.893245
-0.054832,20,52.922242
-0.029279,20,52.947246
-0.023732,20,52.973765
-0.04336,20,52.998765
-0.029551,20,53.027765
-0.030184,20,53.054775
-0.046506,20,53.082292
-0.018607,20,53.107807
-0.034895,20,53.137806
-0.036366,20,53.163814
-0.033083,20,53.191325
-0.051054,20,53.219325
-0.042845,20,53.247326
-0.026491,20,53.273849
-0.048405,20,53.301849
-0.044297,20,53.326846
-0.029169,20,53.355858
-0.035022,20,53.384372
-0.031281,20,53.409376
-0.038074,20,53.438375
-0.034799,20,53.467902
-0.031646,20,53.492902
-0.021784,20,53.520902
-0.043524,20,53.549911
-0.036943,20,53.577418
-0.030831,20,53.607421
-0.03962,20,53.637421
-0.032036,20,53.668943
-0.03352,20,53.695941
-0.021318,20,53.723943
-0.035176,20,53.751951
-0.038706,20,53.781258
-0.036856,20,53.809258
-0.032203,20,53.838259
-0.039121,20,53.864777
-0.042654,20,53.891785
-0.020892,20,53.920785
-0.024509,20,53.946782
-0.020891,20,53.97431
-0.016086,20,54.00431
-0.022963,20,54.03131
-0.022968,20,54.059318
-0.051802,20,54.090835
-0.043081,20,54.116838
-0.044121,20,54.145352
-0.010737,20,54.16988
-0.021242,20,54.20088
-0.02603,20,55.266815
-0.027727,20,55.292817
-0.035303,20,55.318815
-0.012852,20,55.346815
-0.017729,20,55.374339
-0.024276,20,55.406337
-0.035065,20,55.439339
-0.034543,20,55.473855
-0.023368,20,55.500854
-0.020243,20,55.530853
-0.017808,20,55.557865
-0.034896,20,55.58638
-0.027702,20,55.612382
-0.022429,20,55.639382
-0.018354,20,55.665906
-0.022661,20,55.693906
-0.017638,20,55.723905
-0.035739,20,55.751914
-0.019627,20,55.780433
-0.023766,20,55.808433
-0.029289,20,55.836433
-0.028428,20,55.864949
-0.023588,20,55.891958
-0.032985,20,55.920958
-0.043681,20,55.947959
-0.035029,20,55.973477
-0.019663,20,56.002477
-0.032626,20,56.028476
-0.027355,20,56.055485
-0.048826,20,56.081001
-0.020436,20,56.109001
-0.026394,20,56.137001
-0.026772,20,56.167038
-0.030122,20,56.19204
-0.021523,20,56.225039
-0.01478,20,56.254048
-0.015918,20,56.28056
-0.01713,20,56.30956
-0.031465,20,56.33756
-0.015402,20,56.365075
-0.025909,20,56.392085
-0.021869,20,56.419084
-0.02996,20,56.445084
-0.023547,20,56.474231
-0.025667,20,56.502229
-0.021218,20,56.529232
-0.028699,20,56.557241
-0.028062,20,56.582751
-0.013882,20,56.611752
-0.025982,20,56.640751
-0.015341,20,56.668276
-0.010075,20,56.695276
-0.019194,20,56.724276
-0.031408,20,56.751284
-0.036925,20,56.778803
-0.034862,20,56.805803
-0.026994,20,56.8328
-0.033173,20,56.860811
-0.026418,20,56.888326
-0.032317,20,56.915327
-0.024628,20,56.944326
-0.039391,20,56.971843
-0.031896,20,57.005842
-0.024047,20,57.042846
-0.019053,20,57.080364
-0.032696,20,57.122364
-0.029977,20,57.157367
-0.018899,20,57.18939
-0.034876,20,57.215389
-0.031937,20,57.24239
-0.016782,20,57.27579
-0.021139,20,57.310791
-0.024984,20,57.338792
-0.032169,20,57.37031
-0.028121,20,57.400313
-0.043091,20,57.426313
-0.030544,20,57.457318
-0.03058,20,57.488836
-0.033971,20,57.517836
-0.018859,20,57.543835
-0.025928,20,57.575361
-0.025233,20,57.605361
-0.035875,20,57.634358
-0.034277,20,57.662364
-0.023422,20,57.689883
-0.042561,20,57.717881
-0.019214,20,57.749883
-0.03585,20,57.784407
-0.029594,20,57.81841
-0.027548,20,57.851418
-0.042502,20,57.881926
-0.020773,20,57.916927
-0.031156,20,57.944928
-0.014044,20,57.97345
-0.027935,20,58.004449
-0.015376,20,58.03145
-0.021256,20,58.058458
-0.02446,20,58.086969
-0.011821,20,58.114969
-0.0165,20,58.142969
-0.033878,20,58.170493
-0.019586,20,58.196496
-0.018145,20,59.24943
-0.022371,20,59.278954
-0.011249,20,59.304954
-0.021875,20,59.330954
-0.010509,20,59.360961
-0.019779,20,59.398473
-0.021265,20,59.424477
-0.020347,20,59.451479
-0.013833,20,59.479996
-0.016065,20,59.505997
-0.020048,20,59.532998
-0.038186,20,59.558004
-0.026963,20,59.586518
-0.024933,20,59.613518
-0.016118,20,59.639516
-0.022091,20,59.666031
-0.028229,20,59.69304
-0.031368,20,59.71804
-0.027138,20,59.746041
-0.028321,20,59.771568
-0.029046,20,59.799565
-0.014253,20,59.826568
-0.0329,20,59.854575
-0.01862,20,59.880092
-0.018773,20,59.908092
-0.01972,20,59.936095
-0.017712,20,59.962102
-0.032054,20,59.989616
-0.026481,20,60.018616
-0.024166,20,60.050616
-0.022721,20,60.082141
-0.011948,20,60.114139
-0.032386,20,60.138141
-0.026842,20,60.16615
-0.011118,20,60.19166
-0.021937,20,60.220662
-0.021583,20,60.245664
-0.015776,20,60.272391
-0.018647,20,60.300391
-0.013209,20,60.326391
-0.02134,20,60.353399
-0.027908,20,60.381917
-0.021635,20,60.40592
-0.037099,20,60.43492
-0.015398,20,60.461925
-0.013504,20,60.488444
-0.015657,20,60.515444
-0.0218,20,60.544441
-0.017802,20,60.569965
-0.02022,20,60.597962
-0.02947,20,60.624972
-0.018075,20,60.651974
-0.026155,20,60.68049
-0.015797,20,60.70749
-0.034309,20,60.73249
-0.041042,20,60.7635
-0.029825,20,60.79201
-0.015511,20,60.826007
-0.024734,20,60.860019
-0.021112,20,60.886541
-0.030174,20,60.918539
-0.020312,20,60.949535
-0.014907,20,60.978062
-0.021743,20,61.014062
-0.02408,20,61.040061
-0.038761,20,61.069579
-0.04658,20,61.098579
-0.033453,20,61.138579
-0.024852,20,61.166588
-0.044755,20,61.194098
-0.029206,20,61.2231
-0.037731,20,61.2511
-0.028857,20,61.278624
-0.017833,20,61.306142
-0.016884,20,61.335141
-0.02553,20,61.36115
-0.029785,20,61.390666
-0.015356,20,61.418666
-0.010614,20,61.447667
-0.025367,20,61.475194
-0.026902,20,61.504191
-0.017355,20,61.530193
-0.013379,20,61.558202
-0.034642,20,61.588719
-0.020496,20,61.617718
-0.018686,20,61.643719
-0.01634,20,61.674239
-0.018156,20,61.716241
-0.023126,20,61.748237
-0.016266,20,61.775766
-0.015798,20,61.80677
-0.026511,20,61.835767
-0.016358,20,61.862777
-0.021209,20,61.891289
-0.027696,20,61.924289
-0.021039,20,61.956297
-0.019903,20,61.991805
-0.023845,20,62.024805
-0.021156,20,62.051802
-0.019202,20,62.081322
-0.024447,20,62.11032
-0.018552,20,62.137321
-0.017403,20,62.165331
-0.029437,20,63.217111
-0.024618,20,63.24511
-0.021317,20,63.272629
-0.02121,20,63.299632
-0.022976,20,63.324629
-0.013831,20,63.351145
-0.013963,20,63.379672
-0.019493,20,63.40467
-0.015288,20,63.432673
-0.01664,20,63.459682
-0.024221,20,63.489199
-0.021355,20,63.5172
-0.011048,20,63.5422
-0.014333,20,63.570721
-0.03197,20,63.60072
-0.028235,20,63.628722
-0.021176,20,63.655727
-0.024608,20,63.682245
-0.018577,20,63.710245
-0.024024,20,63.737245
-0.014754,20,63.764254
-0.016854,20,63.79177
-0.023346,20,63.819769
-0.027348,20,63.847769
-0.020724,20,63.873293
-0.020928,20,63.898291
-0.017121,20,63.928287
-0.021828,20,63.954299
-0.016682,20,63.989813
-0.010491,20,64.023811
-0.022156,20,64.052821
-0.014597,20,64.080336
-0.019339,20,64.106333
-0.016781,20,64.135332
-0.014818,20,64.160342
-0.035146,20,64.188469
-0.019176,20,64.215469
-0.024808,20,64.243467
-0.009932,20,64.268989
-0.009525,20,64.296989
-0.027439,20,64.321989
-0.029089,20,64.350502
-0.010626,20,64.374023
-0.022572,20,64.402024
-0.019519,20,64.432022
-0.016771,20,64.458028
-0.012012,20,64.489549
-0.031962,20,64.520549
-0.022515,20,64.552551
-0.020024,20,64.578068
-0.019557,20,64.606071
-0.00973,20,64.633071
-0.011316,20,64.660079
-0.011874,20,64.687594
-0.023228,20,64.712595
-0.017975,20,64.740595
-0.026407,20,64.770124
-0.012162,20,64.798126
-0.015158,20,64.824125
-0.014113,20,64.854133
-0.024197,20,64.885645
-0.018694,20,64.917646
-0.020978,20,64.945648
-0.019344,20,64.973168
-0.019021,20,65.000168
-0.013233,20,65.028168
-0.02111,20,65.054175
-0.015918,20,65.08869
-0.017009,20,65.116689
-0.017087,20,65.142692
-0.017704,20,65.172204
-0.011084,20,65.198207
-0.020648,20,65.226207
-0.019666,20,65.255214
-0.020565,20,65.285731
-0.018162,20,65.312732
-0.026728,20,65.339731
-0.031047,20,65.366737
-0.010106,20,65.395753
-0.012621,20,65.423756
-0.022968,20,65.464765
-0.016954,20,65.496877
-0.018733,20,65.526877
-0.025315,20,65.560882
-0.01498,20,65.589401
-0.020198,20,65.619402
-0.007796,20,65.646404
-0.023126,20,65.673931
-0.019538,20,65.703543
-0.013104,20,65.732543
-0.020065,20,65.762547
-0.017604,20,65.789051
-0.025387,20,65.818053
-0.024875,20,65.847051
-0.008158,20,65.873091
-0.014361,20,65.913094
-0.0204,20,65.941094
-0.025169,20,65.970608
-0.011303,20,66.006608
-0.019749,20,66.037606
-0.016575,20,66.071132
-0.010701,20,66.105133
-0.018315,20,67.217724
-0.020899,20,67.247722
-0.024609,20,67.274784
-0.010476,20,67.303785
-0.014678,20,67.331787
-0.012859,20,67.356788
-0.009227,20,67.383872
-0.007082,20,67.413873
-0.010936,20,67.439402
-0.024363,20,67.468928
-0.016599,20,67.495931
-0.019654,20,67.521933
-0.023089,20,67.549933
-0.020396,20,67.575449
-0.012215,20,67.606447
-0.02042,20,67.648447
-0.01699,20,67.676959
-0.022963,20,67.70396
-0.017826,20,67.731959
-0.01214,20,67.757962
-0.019988,20,67.786008
-0.017094,20,67.81201
-0.025168,20,67.846008
-0.020546,20,67.878058
-0.026111,20,67.907061
-0.017864,20,67.939054
-0.012957,20,67.967059
-0.015695,20,67.99057
-0.016131,20,68.018568
-0.02601,20,68.047567
-0.024046,20,68.071084
-0.020072,20,68.10008
-0.0071,20,68.12708
-0.008536,20,68.154081
-0.020744,20,68.181103
-0.017984,20,68.20711
-0.010212,20,68.232108
-0.013981,20,68.26111
-0.018247,20,68.287628
-0.024019,20,68.312621
-0.009838,20,68.339618
-0.012111,20,68.365625
-0.010064,20,68.392142
-0.017183,20,68.420135
-0.01449,20,68.446136
-0.014021,20,68.47316
-0.013101,20,68.500159
-0.026535,20,68.524158
-0.021876,20,68.552159
-0.013105,20,68.583226
-0.008834,20,68.610217
-0.015813,20,68.642219
-0.016991,20,68.673731
-0.016993,20,68.700732
-0.016599,20,68.731731
-0.013702,20,68.758735
-0.017356,20,68.792241
-0.019652,20,68.817244
-0.018364,20,68.844242
-0.011907,20,68.870268
-0.017975,20,68.900268
-0.0141,20,68.927269
-0.027733,20,68.952271
-0.012513,20,68.9828
-0.020405,20,69.009792
-0.022033,20,69.039791
-0.019076,20,69.0773
-0.020985,20,69.105299
-0.016428,20,69.133301
-0.010633,20,69.158306
-0.016922,20,69.186336
-0.027156,20,69.220333
-0.017105,20,69.246333
-0.016711,20,69.276847
-0.013235,20,69.309846
-0.013636,20,69.341845
-0.012496,20,69.36935
-0.020758,20,69.395355
-0.015663,20,69.424364
-0.015707,20,69.451362
-0.013776,20,69.476381
-0.007775,20,69.504379
-0.011935,20,69.53438
-0.008619,20,69.559401
-0.016761,20,69.587455
-0.013758,20,69.615455
-0.021555,20,69.641452
-0.018521,20,69.668455
-0.019457,20,69.693501
-0.018318,20,69.722502
-0.016055,20,69.750504
-0.020941,20,69.793015
-0.022498,20,69.824015
-0.023346,20,69.854014
-0.014608,20,69.881526
-0.018937,20,69.908523
-0.019412,20,69.936532
-0.013163,20,69.970599
-0.018022,20,70.00359
-0.011112,20,70.030591
-0.024769,20,70.062594
-0.010971,20,70.090636
-0.020371,20,71.194446
-0.014389,20,71.222444
-0.020308,20,71.249444
-0.015095,20,71.275972
-0.013054,20,71.305966
-0.021571,20,71.332965
-0.013967,20,71.358966
-0.01654,20,71.388001
-0.020185,20,71.415
-0.004165,20,71.449001
-0.016517,20,71.48851
-0.012107,20,71.520024
-0.014353,20,71.547024
-0.00872,20,71.574056
-0.012142,20,71.602056
-0.017496,20,71.635056
-0.016422,20,71.664061
-0.011692,20,71.692115
-0.005496,20,71.718114
-0.020763,20,71.748116
-0.018429,20,71.775149
-0.009253,20,71.80915
-0.013585,20,71.838151
-0.014898,20,71.866154
-0.009973,20,71.895195
-0.009159,20,71.921197
-0.013127,20,71.956213
-0.011108,20,71.985497
-0.021472,20,72.018482
-0.013004,20,72.049488
-0.013659,20,72.076995
-0.015739,20,72.107995
-0.014194,20,72.138995
-0.022722,20,72.171512
-0.020507,20,72.198513
-0.007677,20,72.225513
-0.01624,20,72.259514
-0.015893,20,72.287026
-0.008457,20,72.315025
-0.018809,20,72.342025
-0.013075,20,72.37156
-0.01964,20,72.40056
-0.005774,20,72.426561
-0.022444,20,72.45456
-0.014794,20,72.487972
-0.023639,20,72.518971
-0.007191,20,72.545477
-0.00811,20,72.582668
-0.016688,20,72.61867
-0.013443,20,72.64767
-0.008375,20,72.676185
-0.015044,20,72.704183
-0.010235,20,72.733183
-0.016481,20,72.76521
-0.007749,20,72.798724
-0.014508,20,72.823725
-0.016726,20,72.860737
-0.012041,20,72.900243
-0.022998,20,72.936244
-0.018783,20,72.966246
-0.011053,20,72.997755
-0.011372,20,73.032754
-0.009969,20,73.066756
-0.020452,20,73.100795
-0.011467,20,73.136795
-0.0171,20,73.165797
-0.008775,20,73.193821
-0.007711,20,73.222822
-0.011161,20,73.252822
-0.007917,20,73.283337
-0.015353,20,73.316338
-0.009267,20,73.350336
-0.005404,20,73.379843
-0.009515,20,73.410845
-0.013128,20,73.441843
-0.018616,20,73.467846
-0.012298,20,73.497072
-0.010603,20,73.533063
-0.012785,20,73.568577
-0.017879,20,73.598088
-0.013677,20,73.627103
-0.010041,20,73.65709
-0.022148,20,73.685598
-0.026069,20,73.7126
-0.020778,20,73.739599
-0.025102,20,73.769603
-0.018503,20,73.797114
-0.014542,20,73.826112
-0.014865,20,73.870117
-0.011202,20,73.917629
-0.01331,20,73.948628
-0.010485,20,73.982137
-0.018761,20,74.013137
-0.012669,20,74.040138
-0.011039,20,74.071155
-0.021265,20,74.100293
-0.01127,20,74.126293
-0.01344,20,74.156295
-0.017615,20,74.185818
-0.009561,20,74.214822
-0.025839,20,74.24281
-0.013736,20,74.271317
-0.007036,20,74.299323
-0.015992,20,75.434371
-0.018021,20,75.463374
-0.01467,20,75.490882
-0.006835,20,75.519882
-0.006915,20,75.551882
-0.018363,20,75.579391
-0.012634,20,75.609391
-0.010169,20,75.6409
-0.013071,20,75.666902
-0.004567,20,75.701408
-0.007784,20,75.732418
-0.015592,20,75.759422
-0.012808,20,75.785459
-0.017915,20,75.814455
-0.007798,20,75.842454
-0.008133,20,75.867459
-0.010663,20,75.893855
-0.016233,20,75.919757
-0.011584,20,75.950757
-0.009692,20,75.984271
-0.012569,20,76.018271
-0.009108,20,76.058277
-0.027972,20,76.090795
-0.014604,20,76.117797
-0.006371,20,76.149798
-0.017468,20,76.176325
-0.010864,20,76.202325
-0.012883,20,76.230325
-0.009887,20,76.258325
-0.009594,20,76.283843
-0.005544,20,76.310845
-0.013605,20,76.334845
-0.008747,20,76.364852
-0.017675,20,76.391002
-0.009219,20,76.419001
-0.010528,20,76.447002
-0.011828,20,76.47451
-0.006603,20,76.499513
-0.011524,20,76.526513
-0.007695,20,76.554511
-0.01152,20,76.583038
-0.012965,20,76.610038
-0.008251,20,76.640551
-0.011499,20,76.668561
-0.009565,20,76.706075
-0.012006,20,76.737075
-0.008382,20,76.769081
-0.016618,20,76.798593
-0.016325,20,76.823589
-0.013942,20,76.863599
-0.015058,20,76.893112
-0.014002,20,76.922112
-0.010186,20,76.949112
-0.009547,20,76.976634
-0.015258,20,77.009634
-0.00702,20,77.042632
-0.007774,20,77.071639
-0.00887,20,77.108155
-0.011232,20,77.142152
-0.015102,20,77.171163
-0.008842,20,77.204675
-0.010671,20,77.234674
-0.009441,20,77.265682
-0.008489,20,77.293195
-0.008845,20,77.323195
-0.013414,20,77.352196
-0.009352,20,77.381707
-0.018338,20,77.406711
-0.009504,20,77.437711
-0.016552,20,77.471715
-0.015809,20,77.506225
-0.011161,20,77.552229
-0.008142,20,77.584749
-0.009115,20,77.615749
-0.010383,20,77.647749
-0.016046,20,77.675788
-0.013519,20,77.703788
-0.024635,20,77.735788
-0.008264,20,77.769791
-0.00972,20,77.805308
-0.00745,20,77.841306
-0.011008,20,77.870316
-0.009175,20,77.90283
-0.010818,20,77.930828
-0.010396,20,77.959834
-0.008086,20,77.987352
-0.013314,20,78.015353
-0.015637,20,78.04235
-0.015574,20,78.07136
-0.01071,20,78.099879
-0.012552,20,78.124878
-0.008024,20,78.15588
-0.013456,20,78.189403
-0.021943,20,78.223403
-0.014253,20,78.255403
-0.014841,20,78.287922
-0.013843,20,78.319922
-0.014716,20,78.353922
-0.011007,20,78.385445
-0.012852,20,78.413443
-0.019112,20,78.439445
-0.008383,20,78.468456
-0.007014,20,79.576224
-0.013265,20,79.604224
-0.006917,20,79.632223
-0.014558,20,79.656224
-0.010836,20,79.682747
-0.004683,20,79.707258
-0.014637,20,79.734258
-0.010314,20,79.768263
-0.010489,20,79.799773
-0.010038,20,79.830771
-0.020045,20,79.865774
-0.007183,20,79.893293
-0.008513,20,79.925293
-0.008358,20,79.953293
-0.019796,20,79.983817
-0.01662,20,80.009815
-0.013697,20,80.036816
-0.018555,20,80.064824
-0.008607,20,80.091336
-0.013944,20,80.117335
-0.010524,20,80.143335
-0.011343,20,80.171343
-0.01021,20,80.195855
-0.00864,20,80.222855
-0.008129,20,80.247855
-0.006493,20,80.275373
-0.009442,20,80.302373
-0.014863,20,80.328374
-0.011263,20,80.356372
-0.011378,20,80.382893
-0.01826,20,80.408893
-0.013558,20,80.436894
-0.006876,20,80.465901
-0.015815,20,80.506414
-0.007936,20,80.536413
-0.009405,20,80.563421
-0.005732,20,80.598938
-0.010641,20,80.62894
-0.010919,20,80.657936
-0.012526,20,80.685464
-0.015313,20,80.713464
-0.013631,20,80.738983
